,trial__id,race,struck_state,defendant_race,same_race,struck_by,Bayes Classification
1014,22,White,1,Black,different race,Struck by the defense,1
1015,22,White,1,Black,different race,Struck by the defense,1
1016,22,Black,0,Black,same race,Struck by the state,0
1017,22,White,1,Black,different race,Struck by the defense,1
1018,22,White,1,Black,different race,Juror chosen to serve on jury,1
1019,22,White,1,Black,different race,Struck by the defense,1
1020,22,White,1,Black,different race,Juror chosen to serve on jury,1
1021,22,White,1,Black,different race,Juror chosen to serve on jury,1
1022,22,White,1,Black,different race,Juror chosen to serve on jury,1
1023,22,White,1,Black,different race,Juror chosen to serve on jury,1
1024,22,White,0,Black,different race,Struck by the state,0
1025,22,White,1,Black,different race,Struck by the defense,1
1026,22,Black,0,Black,same race,Struck by the state,0
1027,22,Black,0,Black,same race,Struck by the state,0
1028,22,White,1,Black,different race,Juror chosen to serve on jury,1
1029,22,White,1,Black,different race,Juror chosen to serve on jury,1
1030,22,White,0,Black,different race,Struck by the state,0
1031,22,Black,1,Black,same race,Juror chosen to serve on jury,1
1032,22,Black,0,Black,same race,Struck by the state,0
1033,22,White,1,Black,different race,Struck by the defense,1
1034,22,White,1,Black,different race,Struck by the defense,1
1035,22,White,1,Black,different race,Juror chosen as alternate,1
1036,22,Black,1,Black,same race,Juror chosen as alternate,1
1037,195,Black,0,Black,same race,Struck by the state,0
1038,195,Black,0,Black,same race,Struck by the state,0
1039,195,Black,0,Black,same race,Struck by the state,0
1040,195,White,0,Black,different race,Struck by the state,0
1041,73,White,1,Black,different race,Juror chosen to serve on jury,1
1042,73,Black,1,Black,same race,Juror chosen to serve on jury,1
1043,73,Black,1,Black,same race,Juror chosen to serve on jury,1
1044,73,Black,1,Black,same race,Juror chosen to serve on jury,1
1045,73,Black,1,Black,same race,Juror chosen to serve on jury,1
1046,73,Black,0,Black,same race,Struck by the state,0
1047,73,Black,1,Black,same race,Juror chosen to serve on jury,1
1048,73,Black,0,Black,same race,Struck by the state,0
1049,73,White,1,Black,different race,Struck by the defense,1
1050,73,White,1,Black,different race,Juror chosen to serve on jury,1
1051,73,White,1,Black,different race,Juror chosen to serve on jury,1
1052,73,Black,0,Black,same race,Struck by the state,0
1053,73,White,0,Black,different race,Struck by the state,0
1054,73,White,1,Black,different race,Juror chosen to serve on jury,1
1055,73,Black,1,Black,same race,Juror chosen to serve on jury,1
1056,73,White,1,Black,different race,Struck by the defense,1
1057,73,White,1,Black,different race,Struck by the defense,1
1058,73,White,1,Black,different race,Juror chosen to serve on jury,1
1059,73,Black,0,Black,same race,Struck by the state,0
1060,195,White,0,Black,different race,Struck by the state,0
1061,77,Black,1,Black,same race,Juror chosen to serve on jury,1
1062,77,Black,0,Black,same race,Struck by the state,0
1063,77,Black,1,Black,same race,Juror chosen to serve on jury,1
1064,77,Black,0,Black,same race,Struck by the state,0
1065,77,White,0,Black,different race,Struck by the state,0
1066,77,White,0,Black,different race,Struck by the state,0
1067,77,White,1,Black,different race,Struck by the defense,1
1068,77,Black,0,Black,same race,Struck by the state,0
1069,77,White,1,Black,different race,Struck by the defense,1
1070,77,White,1,Black,different race,Struck by the defense,1
1071,77,White,1,Black,different race,Juror chosen to serve on jury,1
1072,77,White,1,Black,different race,Juror chosen to serve on jury,1
1073,77,Black,0,Black,same race,Struck by the state,0
1074,77,White,1,Black,different race,Struck by the defense,1
1075,77,White,1,Black,different race,Struck by the defense,1
1076,77,White,1,Black,different race,Struck by the defense,1
1077,77,White,1,Black,different race,Juror chosen to serve on jury,1
1078,77,Black,1,Black,same race,Juror chosen to serve on jury,1
1079,77,White,1,Black,different race,Struck by the defense,1
1080,77,White,1,Black,different race,Struck by the defense,1
1081,77,Black,0,Black,same race,Struck by the state,0
1082,77,White,1,Black,different race,Struck by the defense,1
1083,77,Black,0,Black,same race,Struck by the state,0
1084,77,Black,0,Black,same race,Struck by the state,0
1085,77,White,1,Black,different race,Struck by the defense,1
1086,77,White,1,Black,different race,Juror chosen to serve on jury,1
1087,77,White,1,Black,different race,Juror chosen to serve on jury,1
1088,77,White,1,Black,different race,Struck by the defense,1
1089,77,White,1,Black,different race,Struck by the defense,1
1090,77,White,0,Black,different race,Struck by the state,0
1091,77,White,1,Black,different race,Juror chosen to serve on jury,1
1092,77,White,1,Black,different race,Juror chosen to serve on jury,1
1093,77,White,1,Black,different race,Juror chosen to serve on jury,1
1094,77,White,1,Black,different race,Juror chosen to serve on jury,1
1095,77,Black,0,Black,same race,Struck by the state,0
1096,77,Black,1,Black,same race,Juror chosen as alternate,1
1097,77,White,1,Black,different race,Struck by the defense,1
1098,77,Black,1,Black,same race,Juror chosen as alternate,1
1099,68,Black,1,White,different race,Juror chosen to serve on jury,1
1100,68,Black,1,White,different race,Juror chosen to serve on jury,1
1101,68,Black,1,White,different race,Juror chosen to serve on jury,1
1102,68,Black,1,White,different race,Juror chosen to serve on jury,1
1103,68,White,1,White,same race,Juror chosen to serve on jury,1
1104,68,White,1,White,same race,Juror chosen to serve on jury,1
1105,68,Black,1,White,different race,Juror chosen to serve on jury,1
1106,68,White,1,White,same race,Struck by the defense,1
1107,68,White,1,White,same race,Juror chosen to serve on jury,1
1108,68,White,1,White,same race,Juror chosen to serve on jury,1
1109,68,White,1,White,same race,Juror chosen to serve on jury,1
1110,68,White,1,White,same race,Juror chosen to serve on jury,1
1111,68,White,1,White,same race,Struck by the defense,1
1112,68,White,1,White,same race,Struck by the defense,1
1113,68,White,0,White,same race,Struck by the state,0
1114,68,White,1,White,same race,Juror chosen to serve on jury,1
1115,68,White,1,White,same race,Struck by the defense,1
1116,68,Black,0,White,different race,Struck by the state,0
1117,68,Black,0,White,different race,Struck by the state,0
1118,268,White,1,Black,different race,Juror chosen to serve on jury,1
1119,268,White,1,Black,different race,Juror chosen to serve on jury,1
1120,268,White,1,Black,different race,Juror chosen to serve on jury,1
1121,268,Black,1,Black,same race,Juror chosen to serve on jury,1
1122,268,White,1,Black,different race,Juror chosen to serve on jury,1
1123,268,White,1,Black,different race,Juror chosen to serve on jury,1
1124,268,White,1,Black,different race,Juror chosen to serve on jury,1
1125,268,White,1,Black,different race,Juror chosen to serve on jury,1
1126,268,White,1,Black,different race,Juror chosen to serve on jury,1
1127,268,White,1,Black,different race,Juror chosen to serve on jury,1
1128,268,White,1,Black,different race,Juror chosen as alternate,1
1129,268,White,1,Black,different race,Juror chosen as alternate,1
1130,268,White,1,Black,different race,Struck by the defense,1
1131,268,White,1,Black,different race,Struck by the defense,1
1132,268,White,1,Black,different race,Struck by the defense,1
1133,268,Black,0,Black,same race,Struck by the state,0
1134,268,White,1,Black,different race,Struck by the defense,1
1135,268,White,1,Black,different race,Struck by the defense,1
1136,85,White,1,Black,different race,Struck by the defense,1
1137,85,Black,1,Black,same race,Juror chosen to serve on jury,1
1138,85,White,1,Black,different race,Struck by the defense,1
1139,85,White,1,Black,different race,Struck by the defense,1
1140,85,Black,1,Black,same race,Juror chosen to serve on jury,1
1141,85,Black,1,Black,same race,Juror chosen to serve on jury,1
1142,85,Black,1,Black,same race,Juror chosen to serve on jury,1
1143,268,White,1,Black,different race,Struck by the defense,1
1144,85,Black,0,Black,same race,Struck by the state,0
1145,88,Black,0,Black,same race,Struck by the state,0
1146,88,White,0,Black,different race,Struck by the state,0
1147,85,Black,0,Black,same race,Struck by the state,0
1148,88,Black,0,Black,same race,Struck by the state,0
1149,85,Black,0,Black,same race,Struck by the state,0
1150,85,White,1,Black,different race,Struck by the defense,1
1151,85,White,1,Black,different race,Struck by the defense,1
1152,85,Black,1,Black,same race,Juror chosen to serve on jury,1
1153,85,Black,1,Black,same race,Juror chosen to serve on jury,1
1154,85,White,1,Black,different race,Struck by the defense,1
1155,85,White,1,Black,different race,Juror chosen to serve on jury,1
1156,85,Black,0,Black,same race,Struck by the state,0
1157,85,White,1,Black,different race,Struck by the defense,1
1158,85,Black,0,Black,same race,Struck by the state,0
1159,88,White,1,Black,different race,Struck by the defense,1
1160,88,White,1,Black,different race,Juror chosen to serve on jury,1
1161,88,Black,1,Black,same race,Juror chosen to serve on jury,1
1162,88,White,1,Black,different race,Juror chosen to serve on jury,1
1163,88,Black,0,Black,same race,Struck by the state,0
1164,88,White,1,Black,different race,Struck by the defense,1
1165,88,White,1,Black,different race,Struck by the defense,1
1166,88,White,1,Black,different race,Struck by the defense,1
1167,88,Black,0,Black,same race,Struck by the state,0
1168,88,Black,0,Black,same race,Struck by the state,0
1169,88,Black,1,Black,same race,Juror chosen to serve on jury,1
1170,88,Black,0,Black,same race,Struck by the state,0
1171,88,White,1,Black,different race,Struck by the defense,1
1172,88,White,1,Black,different race,Juror chosen to serve on jury,1
1173,88,White,1,Black,different race,Struck by the defense,1
1174,88,White,0,Black,different race,Struck by the state,0
1175,88,Black,0,Black,same race,Struck by the state,0
1176,88,Black,0,Black,same race,Struck by the state,0
1177,88,Black,0,Black,same race,Struck by the state,0
1178,88,White,1,Black,different race,Struck by the defense,1
1179,88,White,0,Black,different race,Struck by the state,0
1180,88,White,1,Black,different race,Juror chosen to serve on jury,1
1181,88,White,1,Black,different race,Struck by the defense,1
1182,88,Black,0,Black,same race,Struck by the state,0
1183,88,White,1,Black,different race,Struck by the defense,1
1184,88,White,1,Black,different race,Juror chosen to serve on jury,1
1185,88,White,1,Black,different race,Juror chosen to serve on jury,1
1186,88,White,1,Black,different race,Juror chosen to serve on jury,1
1187,88,Black,0,Black,same race,Struck by the state,0
1188,88,White,1,Black,different race,Struck by the defense,1
1189,88,White,1,Black,different race,Struck by the defense,1
1190,88,White,1,Black,different race,Struck by the defense,1
1191,88,White,1,Black,different race,Struck by the defense,1
1192,88,Black,0,Black,same race,Struck by the state,0
1193,88,Black,1,Black,same race,Struck by the defense,1
1194,88,White,1,Black,different race,Struck by the defense,1
1195,88,White,1,Black,different race,Struck by the defense,1
1196,88,White,1,Black,different race,Struck by the defense,1
1197,88,Black,0,Black,same race,Struck by the state,0
1198,88,White,1,Black,different race,Juror chosen as alternate,1
1199,88,White,1,Black,different race,Juror chosen as alternate,1
1200,268,White,1,Black,different race,Struck by the defense,1
1201,92,Black,1,Black,same race,Juror chosen as alternate,1
1202,92,White,0,Black,different race,Struck by the state,0
1203,95,White,1,Black,different race,Juror chosen to serve on jury,1
1204,196,Black,1,Black,same race,Juror chosen to serve on jury,1
1205,95,Black,0,Black,same race,Struck by the state,0
1206,95,White,0,Black,different race,Struck by the state,0
1207,95,White,1,Black,different race,Juror chosen to serve on jury,1
1208,95,White,1,Black,different race,Struck by the defense,1
1209,95,White,1,Black,different race,Struck by the defense,1
1210,95,White,1,Black,different race,Juror chosen to serve on jury,1
1211,95,White,1,Black,different race,Juror chosen to serve on jury,1
1212,95,White,0,Black,different race,Struck by the state,0
1213,95,White,1,Black,different race,Juror chosen to serve on jury,1
1214,95,White,0,Black,different race,Struck by the state,0
1215,95,White,1,Black,different race,Struck by the defense,1
1216,95,White,1,Black,different race,Struck by the defense,1
1217,95,White,1,Black,different race,Juror chosen to serve on jury,1
1218,95,Black,0,Black,same race,Struck by the state,0
1219,95,White,1,Black,different race,Struck by the defense,1
1220,95,White,0,Black,different race,Struck by the state,0
1221,95,White,1,Black,different race,Struck by the defense,1
1222,95,White,1,Black,different race,Juror chosen to serve on jury,1
1223,95,White,1,Black,different race,Struck by the defense,1
1224,95,Black,0,Black,same race,Struck by the state,0
1225,95,White,0,Black,different race,Struck by the state,0
1226,95,White,1,Black,different race,Juror chosen to serve on jury,1
1227,95,White,1,Black,different race,Struck by the defense,1
1228,95,Black,0,Black,same race,Struck by the state,0
1229,95,Black,0,Black,same race,Struck by the state,0
1230,95,White,1,Black,different race,Struck by the defense,1
1231,95,White,1,Black,different race,Juror chosen to serve on jury,1
1232,95,White,1,Black,different race,Juror chosen to serve on jury,1
1233,95,White,1,Black,different race,Struck by the defense,1
1234,95,White,1,Black,different race,Juror chosen to serve on jury,1
1235,95,White,1,Black,different race,Struck by the defense,1
1236,95,White,1,Black,different race,Struck by the defense,1
1237,268,Black,0,Black,same race,Struck by the state,0
1238,95,White,1,Black,different race,Struck by the defense,1
1239,95,White,1,Black,different race,Juror chosen as alternate,1
1240,95,Black,0,Black,same race,Struck by the state,0
1241,196,Black,0,Black,same race,Struck by the state,0
1242,196,Black,0,Black,same race,Struck by the state,0
1243,205,Black,0,Black,same race,Struck by the state,0
1244,205,White,0,Black,different race,Struck by the state,0
1245,205,White,0,Black,different race,Struck by the state,0
1246,205,Black,0,Black,same race,Struck by the state,0
1247,205,Black,0,Black,same race,Struck by the state,0
1248,36,Black,0,White,different race,Struck by the state,0
1249,36,Black,1,White,different race,Juror chosen to serve on jury,1
1250,36,Black,1,White,different race,Struck by the defense,1
1251,36,Black,1,White,different race,Juror chosen to serve on jury,1
1252,36,White,0,White,same race,Struck by the state,0
1253,36,White,1,White,same race,Struck by the defense,1
1254,36,Black,0,White,different race,Struck by the state,0
1255,36,White,0,White,same race,Struck by the state,0
1256,36,White,0,White,same race,Struck by the state,0
1257,36,Black,0,White,different race,Struck by the state,0
1258,36,Black,0,White,different race,Struck by the state,0
1259,36,Black,1,White,different race,Struck by the defense,1
1260,36,Black,1,White,different race,Juror chosen to serve on jury,1
1261,36,White,1,White,same race,Struck by the defense,1
1262,36,Black,1,White,different race,Struck by the defense,1
1263,36,White,1,White,same race,Juror chosen to serve on jury,1
1264,36,White,1,White,same race,Struck by the defense,1
1265,36,White,1,White,same race,Juror chosen to serve on jury,1
1266,36,Black,0,White,different race,Struck by the state,0
1267,36,White,1,White,same race,Struck by the defense,1
1268,36,Black,0,White,different race,Struck by the state,0
1269,36,White,1,White,same race,Struck by the defense,1
1270,36,White,1,White,same race,Struck by the defense,1
1271,36,White,1,White,same race,Struck by the defense,1
1272,36,White,1,White,same race,Juror chosen to serve on jury,1
1273,36,Black,0,White,different race,Struck by the state,0
1274,36,Black,1,White,different race,Juror chosen to serve on jury,1
1275,36,White,1,White,same race,Struck by the defense,1
1276,36,White,1,White,same race,Juror chosen to serve on jury,1
1277,36,White,1,White,same race,Struck by the defense,1
1278,36,Black,1,White,different race,Juror chosen to serve on jury,1
1279,36,White,0,White,same race,Struck by the state,0
1280,36,Black,0,White,different race,Struck by the state,0
1281,36,Black,0,White,different race,Struck by the state,0
1282,36,White,1,White,same race,Juror chosen as alternate,1
1283,36,Black,0,White,different race,Struck by the state,0
1284,25,White,1,Black,different race,Juror chosen to serve on jury,1
1285,25,White,1,Black,different race,Juror chosen to serve on jury,1
1286,25,White,1,Black,different race,Juror chosen to serve on jury,1
1287,25,Black,0,Black,same race,Struck by the state,0
1288,25,White,1,Black,different race,Juror chosen to serve on jury,1
1289,25,White,1,Black,different race,Struck by the defense,1
1290,25,White,0,Black,different race,Struck by the state,0
1291,25,White,0,Black,different race,Struck by the state,0
1292,25,Black,1,Black,same race,Struck by the defense,1
1293,25,Black,1,Black,same race,Juror chosen to serve on jury,1
1294,25,White,1,Black,different race,Juror chosen to serve on jury,1
1295,25,White,1,Black,different race,Juror chosen to serve on jury,1
1296,25,White,1,Black,different race,Juror chosen to serve on jury,1
1297,25,White,1,Black,different race,Struck by the defense,1
1298,25,Black,0,Black,same race,Struck by the state,0
1299,25,White,1,Black,different race,Juror chosen to serve on jury,1
1300,25,White,1,Black,different race,Struck by the defense,1
1301,25,White,1,Black,different race,Struck by the defense,1
1302,25,Black,0,Black,same race,Struck by the state,0
1303,25,White,1,Black,different race,Struck by the defense,1
1304,25,White,1,Black,different race,Struck by the defense,1
1305,25,White,1,Black,different race,Juror chosen to serve on jury,1
1306,25,White,1,Black,different race,Struck by the defense,1
1307,25,White,1,Black,different race,Struck by the defense,1
1308,25,Black,0,Black,same race,Struck by the state,0
1309,25,White,1,Black,different race,Struck by the defense,1
1310,25,White,1,Black,different race,Struck by the defense,1
1311,25,White,1,Black,different race,Juror chosen to serve on jury,1
1312,25,White,1,Black,different race,Struck by the defense,1
1313,25,White,1,Black,different race,Juror chosen to serve on jury,1
1314,25,White,1,Black,different race,Juror chosen as alternate,1
1315,25,White,1,Black,different race,Juror chosen as alternate,1
1316,38,White,0,Black,different race,Struck by the state,0
1317,38,White,1,Black,different race,Struck by the defense,1
1318,38,White,1,Black,different race,Juror chosen to serve on jury,1
1319,38,White,1,Black,different race,Struck by the defense,1
1320,38,White,1,Black,different race,Juror chosen to serve on jury,1
1321,38,Black,1,Black,same race,Juror chosen to serve on jury,1
1322,38,Black,0,Black,same race,Struck by the state,0
1323,38,White,1,Black,different race,Juror chosen to serve on jury,1
1324,38,White,1,Black,different race,Struck by the defense,1
1325,38,White,0,Black,different race,Struck by the state,0
1326,38,Black,1,Black,same race,Juror chosen to serve on jury,1
1327,38,White,1,Black,different race,Juror chosen to serve on jury,1
1328,38,White,1,Black,different race,Juror chosen as alternate,1
1329,38,White,1,Black,different race,Struck by the defense,1
1330,38,White,1,Black,different race,Juror chosen as alternate,1
1331,268,White,1,Black,different race,Struck by the defense,1
1332,268,White,0,Black,different race,Struck by the state,0
1333,107,White,1,Black,different race,Struck by the defense,1
1334,107,White,1,Black,different race,Struck by the defense,1
1335,107,White,1,Black,different race,Struck by the defense,1
1336,107,White,1,Black,different race,Struck by the defense,1
1337,107,White,1,Black,different race,Struck by the defense,1
1338,107,White,1,Black,different race,Juror chosen to serve on jury,1
1339,107,White,1,Black,different race,Juror chosen to serve on jury,1
1340,107,White,0,Black,different race,Struck by the state,0
1341,107,White,1,Black,different race,Juror chosen to serve on jury,1
1342,107,Black,1,Black,same race,Juror chosen to serve on jury,1
1343,107,White,0,Black,different race,Struck by the state,0
1344,268,Black,0,Black,same race,Struck by the state,0
1345,85,Black,0,Black,same race,Struck by the state,0
1346,85,Black,1,Black,same race,Juror chosen to serve on jury,1
1347,85,White,1,Black,different race,Juror chosen to serve on jury,1
1348,88,White,1,Black,different race,Juror chosen to serve on jury,1
1349,88,Black,0,Black,same race,Struck by the state,0
1350,102,Black,0,Black,same race,Struck by the state,0
1351,102,White,0,Black,different race,Struck by the state,0
1352,102,White,1,Black,different race,Juror chosen to serve on jury,1
1353,102,White,1,Black,different race,Struck by the defense,1
1354,102,White,1,Black,different race,Juror chosen to serve on jury,1
1355,102,White,1,Black,different race,Struck by the defense,1
1356,102,White,1,Black,different race,Struck by the defense,1
1357,102,White,1,Black,different race,Struck by the defense,1
1358,102,White,1,Black,different race,Struck by the defense,1
1359,102,White,1,Black,different race,Struck by the defense,1
1360,102,White,1,Black,different race,Juror chosen to serve on jury,1
1361,102,White,1,Black,different race,Juror chosen to serve on jury,1
1362,102,White,1,Black,different race,Struck by the defense,1
1363,102,White,1,Black,different race,Juror chosen to serve on jury,1
1364,102,Black,0,Black,same race,Struck by the state,0
1365,102,White,1,Black,different race,Struck by the defense,1
1366,102,Black,0,Black,same race,Struck by the state,0
1367,102,White,1,Black,different race,Struck by the defense,1
1368,102,Black,0,Black,same race,Struck by the state,0
1369,102,White,1,Black,different race,Struck by the defense,1
1370,102,White,0,Black,different race,Struck by the state,0
1371,102,White,1,Black,different race,Juror chosen to serve on jury,1
1372,102,Black,1,Black,same race,Juror chosen to serve on jury,1
1373,102,White,1,Black,different race,Juror chosen to serve on jury,1
1374,102,White,1,Black,different race,Juror chosen to serve on jury,1
1375,102,White,1,Black,different race,Struck by the defense,1
1376,102,White,1,Black,different race,Struck by the defense,1
1377,102,White,0,Black,different race,Struck by the state,0
1378,102,White,1,Black,different race,Juror chosen to serve on jury,1
1379,102,White,1,Black,different race,Juror chosen to serve on jury,1
1380,45,White,1,Black,different race,Juror chosen to serve on jury,1
1381,45,White,1,Black,different race,Struck by the defense,1
1382,45,White,1,Black,different race,Juror chosen to serve on jury,1
1383,45,White,1,Black,different race,Juror chosen to serve on jury,1
1384,45,Black,1,Black,same race,Juror chosen to serve on jury,1
1385,45,White,1,Black,different race,Struck by the defense,1
1386,45,White,1,Black,different race,Struck by the defense,1
1387,45,White,1,Black,different race,Juror chosen to serve on jury,1
1388,45,White,1,Black,different race,Struck by the defense,1
1389,45,Black,0,Black,same race,Struck by the state,0
1390,45,Black,0,Black,same race,Struck by the state,0
1391,47,White,1,Black,different race,Juror chosen to serve on jury,1
1392,47,White,0,Black,different race,Struck by the state,0
1393,223,Black,1,Black,same race,Juror chosen to serve on jury,1
1394,223,Black,0,Black,same race,Struck by the state,0
1395,223,Black,1,Black,same race,Struck by the defense,1
1396,223,Black,0,Black,same race,Struck by the state,0
1397,223,Black,0,Black,same race,Struck by the state,0
1398,223,Black,0,Black,same race,Struck by the state,0
1399,223,Black,0,Black,same race,Struck by the state,0
1400,45,Black,0,Black,same race,Struck by the state,0
1401,223,Black,1,Black,same race,Juror chosen to serve on jury,1
1402,47,Black,0,Black,same race,Struck by the state,0
1403,47,White,1,Black,different race,Juror chosen to serve on jury,1
1404,47,White,1,Black,different race,Juror chosen to serve on jury,1
1405,47,White,1,Black,different race,Juror chosen to serve on jury,1
1406,47,White,1,Black,different race,Juror chosen to serve on jury,1
1407,47,Black,0,Black,same race,Struck by the state,0
1408,47,White,1,Black,different race,Struck by the defense,1
1409,47,White,1,Black,different race,Juror chosen to serve on jury,1
1410,47,White,1,Black,different race,Struck by the defense,1
1411,47,White,1,Black,different race,Struck by the defense,1
1412,47,White,1,Black,different race,Juror chosen to serve on jury,1
1413,47,White,1,Black,different race,Juror chosen to serve on jury,1
1414,47,White,1,Black,different race,Juror chosen to serve on jury,1
1415,47,White,1,Black,different race,Juror chosen to serve on jury,1
1416,47,White,1,Black,different race,Juror chosen as alternate,1
1417,47,White,1,Black,different race,Juror chosen as alternate,1
1418,268,White,1,Black,different race,Struck by the defense,1
1419,268,White,1,Black,different race,Struck by the defense,1
1420,135,Black,0,Black,same race,Struck by the state,0
1421,135,White,1,Black,different race,Juror chosen to serve on jury,1
1422,135,Black,0,Black,same race,Struck by the state,0
1423,135,White,1,Black,different race,Struck by the defense,1
1424,135,White,1,Black,different race,Juror chosen to serve on jury,1
1425,135,Black,0,Black,same race,Struck by the state,0
1426,135,White,1,Black,different race,Struck by the defense,1
1427,135,White,1,Black,different race,Struck by the defense,1
1428,135,Black,0,Black,same race,Struck by the state,0
1429,135,White,1,Black,different race,Struck by the defense,1
1430,135,White,1,Black,different race,Juror chosen to serve on jury,1
1431,135,Black,0,Black,same race,Struck by the state,0
1432,135,Black,0,Black,same race,Struck by the state,0
1433,301,White,0,Black,different race,Struck by the state,0
1434,301,White,1,Black,different race,Struck by the defense,1
1435,301,Black,0,Black,same race,Struck by the state,0
1436,301,White,1,Black,different race,Struck by the defense,1
1437,301,White,1,Black,different race,Struck by the defense,1
1438,10,White,1,White,same race,Juror chosen to serve on jury,1
1439,301,White,1,Black,different race,Juror chosen to serve on jury,1
1440,301,White,1,Black,different race,Juror chosen to serve on jury,1
1441,301,Black,1,Black,same race,Juror chosen to serve on jury,1
1442,301,White,1,Black,different race,Juror chosen to serve on jury,1
1443,301,White,1,Black,different race,Juror chosen to serve on jury,1
1444,10,Black,0,White,different race,Struck by the state,0
1445,10,White,1,White,same race,Struck by the defense,1
1446,10,Black,1,White,different race,Juror chosen to serve on jury,1
1447,10,White,0,White,same race,Struck by the state,0
1448,10,White,0,White,same race,Struck by the state,0
1449,10,White,1,White,same race,Juror chosen to serve on jury,1
1450,10,White,0,White,same race,Struck by the state,0
1451,10,White,1,White,same race,Juror chosen to serve on jury,1
1452,10,White,0,White,same race,Struck by the state,0
1453,10,Black,0,White,different race,Struck by the state,0
1454,10,White,1,White,same race,Struck by the defense,1
1455,10,White,1,White,same race,Juror chosen to serve on jury,1
1456,10,Black,0,White,different race,Struck by the state,0
1457,301,White,1,Black,different race,Juror chosen to serve on jury,1
1458,301,White,1,Black,different race,Struck by the defense,1
1459,301,White,1,Black,different race,Struck by the defense,1
1460,301,Black,0,Black,same race,Struck by the state,0
1461,301,White,1,Black,different race,Struck by the defense,1
1462,301,White,0,Black,different race,Struck by the state,0
1463,10,White,1,White,same race,Juror chosen to serve on jury,1
1464,10,White,1,White,same race,Struck by the defense,1
1465,10,Black,1,White,different race,Juror chosen to serve on jury,1
1466,10,White,1,White,same race,Struck by the defense,1
1467,301,Black,0,Black,same race,Struck by the state,0
1468,301,White,1,Black,different race,Struck by the defense,1
1469,301,White,1,Black,different race,Struck by the defense,1
1470,301,White,1,Black,different race,Struck by the defense,1
1471,301,White,1,Black,different race,Struck by the defense,1
1472,301,Black,0,Black,same race,Struck by the state,0
1473,301,White,1,Black,different race,Struck by the defense,1
1474,301,White,1,Black,different race,Juror chosen to serve on jury,1
1475,301,Black,1,Black,same race,Juror chosen to serve on jury,1
1476,301,White,1,Black,different race,Juror chosen to serve on jury,1
1477,301,Black,0,Black,same race,Struck by the state,0
1478,277,Black,1,Unknown,different race,Struck by the defense,1
1479,277,Black,1,Unknown,different race,Struck by the defense,1
1480,277,Black,1,Unknown,different race,Struck by the defense,1
1481,253,White,1,Black,different race,Juror chosen to serve on jury,1
1482,253,Black,1,Black,same race,Juror chosen to serve on jury,1
1483,253,Black,0,Black,same race,Struck by the state,0
1484,253,White,0,Black,different race,Struck by the state,0
1485,253,Black,0,Black,same race,Struck by the state,0
1486,253,Black,0,Black,same race,Struck by the state,0
1487,253,Black,0,Black,same race,Struck by the state,0
1488,253,White,0,Black,different race,Struck by the state,0
1489,251,White,0,Black,different race,Struck by the state,0
1490,10,Black,1,White,different race,Juror chosen to serve on jury,1
1491,10,Black,0,White,different race,Struck by the state,0
1492,10,White,0,White,same race,Struck by the state,0
1493,10,Black,1,White,different race,Juror chosen to serve on jury,1
1494,10,White,1,White,same race,Juror chosen to serve on jury,1
1495,10,Black,1,White,different race,Struck by the defense,1
1496,10,White,1,White,same race,Struck by the defense,1
1497,246,White,1,Black,different race,Struck by the defense,1
1498,246,Black,0,Black,same race,Struck by the state,0
1499,246,White,1,Black,different race,Struck by the defense,1
1500,246,Black,0,Black,same race,Struck by the state,0
1501,246,White,1,Black,different race,Struck by the defense,1
1502,10,White,0,White,same race,Struck by the state,0
1503,10,White,1,White,same race,Struck by the defense,1
1504,10,White,1,White,same race,Struck by the defense,1
1505,10,Black,1,White,different race,Juror chosen to serve on jury,1
1506,10,White,1,White,same race,Struck by the defense,1
1507,10,Black,0,White,different race,Struck by the state,0
1508,10,White,1,White,same race,Juror chosen as alternate,1
1509,10,White,1,White,same race,Juror chosen as alternate,1
1510,196,Black,0,Black,same race,Struck by the state,0
1511,6,White,0,White,same race,Struck by the state,0
1512,22,White,0,Black,different race,Struck by the state,0
1513,74,White,1,White,same race,Juror chosen to serve on jury,1
1514,74,Black,1,White,different race,Juror chosen as alternate,1
1515,74,Black,1,White,different race,Juror chosen as alternate,1
1516,47,White,1,Black,different race,Struck by the defense,1
